1	21.75	5.80182e+07	-735706	0	70.1957	2.5568	1.13783e-21	0.00153994	0.00989125
1	21.85	5.79446e+07	-735720	0	70.1986	2.5566	-6.18855e-21	0.00153981	0.00989075
1	21.95	5.78711e+07	-735735	-1.23907e-12	70.2016	2.5564	2.94998e-20	0.00153968	0.00989025
1	22.05	5.77975e+07	-735749	0	70.2045	2.5562	-1.74914e-27	0.00153954	0.00988975
1	22.15	5.77239e+07	-735763	0	70.2074	2.556	-6.1657e-21	0.00153941	0.00988925
1	22.25	5.76503e+07	-735778	0	70.2103	2.5558	1.13082e-21	0.00153928	0.00988875
1	22.35	5.75768e+07	-735792	0	70.2131	2.5556	-1.12941e-21	0.00153914	0.00988825
1	22.45	5.75032e+07	-735806	-1.2315e-12	70.216	2.55539	3.1568e-20	0.00153901	0.00988775
1	22.55	5.74296e+07	-735821	0	70.2188	2.55519	-1.73658e-27	0.00153888	0.00988725
1	22.65	5.7356e+07	-735835	1.59579e-28	70.2217	2.55499	-1.1252e-21	0.00153874	0.00988675
1	22.75	5.72824e+07	-735849	0	70.2245	2.55479	0	0.00153861	0.00988625
1	22.85	5.72088e+07	-735864	0	70.2274	2.55459	-1.12239e-21	0.00153848	0.00988575
1	22.95	5.71353e+07	-735878	-1.22393e-12	70.2302	2.55439	3.02451e-20	0.00153835	0.00988525
1	23.05	5.70617e+07	-735892	0	70.233	2.55419	0	0.00153821	0.00988475
1	23.15	5.69881e+07	-735907	0	70.2359	2.55399	-1.11817e-21	0.00153808	0.00988425
1	23.25	5.69145e+07	-735921	0	70.2388	2.55378	0	0.00153795	0.00988375
1	23.35	5.68409e+07	-735935	0	70.2416	2.55358	-1.11536e-21	0.00153781	0.00988325
1	23.45	5.67673e+07	-735950	-1.21636e-12	70.2445	2.55338	3.00503e-20	0.00153768	0.00988275
1	23.55	5.66937e+07	-735964	0	70.2474	2.55318	0	0.00153755	0.00988225
1	23.65	5.66201e+07	-735978	-1.5966e-28	70.2503	2.55298	-1.11115e-21	0.00153741	0.00988175
1	23.75	5.65465e+07	-735993	0	70.2532	2.55278	0	0.00153728	0.00988125
1	23.85	5.64729e+07	-736007	0	70.2562	2.55258	-6.03611e-21	0.00153715	0.00988075
1	23.95	5.63993e+07	-736021	-1.20878e-12	70.2591	2.55238	2.98554e-20	0.00153701	0.00988025
1	24.05	5.63257e+07	-736036	0	70.2621	2.55217	0	0.00153688	0.00987975
1	24.15	5.62521e+07	-736050	0	70.2651	2.55197	-6.01322e-21	0.00153675	0.00987925
1	24.25	5.61785e+07	-736064	0	70.2681	2.55177	-1.69402e-27	0.00153661	0.00987875
1	24.35	5.61049e+07	-736079	7.98584e-29	70.2712	2.55157	1.11848e-28	0.00153648	0.00987825
